	bc1 num	count	frac	cumulative	index
2683	demo_bc1_92_bc2_26_bc3_57	0	0.0	1.0000000000000004	340
2684	demo_bc1_93_bc2_26_bc3_57	0	0.0	1.0000000000000004	341
2685	demo_bc1_94_bc2_26_bc3_57	0	0.0	1.0000000000000004	342
2687	demo_bc1_96_bc2_26_bc3_57	0	0.0	1.0000000000000004	343
2688	demo_bc1_1_bc2_9_bc3_61	0	0.0	1.0000000000000004	344
2690	demo_bc1_3_bc2_9_bc3_61	0	0.0	1.0000000000000004	345
2702	demo_bc1_15_bc2_9_bc3_61	0	0.0	1.0000000000000004	346
2691	demo_bc1_4_bc2_9_bc3_61	0	0.0	1.0000000000000004	347
2692	demo_bc1_5_bc2_9_bc3_61	0	0.0	1.0000000000000004	348
2693	demo_bc1_6_bc2_9_bc3_61	0	0.0	1.0000000000000004	349
2694	demo_bc1_7_bc2_9_bc3_61	0	0.0	1.0000000000000004	350
2695	demo_bc1_8_bc2_9_bc3_61	0	0.0	1.0000000000000004	351
2696	demo_bc1_9_bc2_9_bc3_61	0	0.0	1.0000000000000004	352
2697	demo_bc1_10_bc2_9_bc3_61	0	0.0	1.0000000000000004	353
2698	demo_bc1_11_bc2_9_bc3_61	0	0.0	1.0000000000000004	354
2699	demo_bc1_12_bc2_9_bc3_61	0	0.0	1.0000000000000004	355
2700	demo_bc1_13_bc2_9_bc3_61	0	0.0	1.0000000000000004	356
2701	demo_bc1_14_bc2_9_bc3_61	0	0.0	1.0000000000000004	357
2619	demo_bc1_28_bc2_26_bc3_57	0	0.0	1.0000000000000004	358
2617	demo_bc1_26_bc2_26_bc3_57	0	0.0	1.0000000000000004	359
2505	demo_bc1_10_bc2_24_bc3_55	0	0.0	1.0000000000000004	360
2616	demo_bc1_25_bc2_26_bc3_57	0	0.0	1.0000000000000004	361
2534	demo_bc1_39_bc2_24_bc3_55	0	0.0	1.0000000000000004	362
2535	demo_bc1_40_bc2_24_bc3_55	0	0.0	1.0000000000000004	363
2536	demo_bc1_41_bc2_24_bc3_55	0	0.0	1.0000000000000004	364
2537	demo_bc1_42_bc2_24_bc3_55	0	0.0	1.0000000000000004	365
2538	demo_bc1_43_bc2_24_bc3_55	0	0.0	1.0000000000000004	366
2539	demo_bc1_44_bc2_24_bc3_55	0	0.0	1.0000000000000004	367
2540	demo_bc1_45_bc2_24_bc3_55	0	0.0	1.0000000000000004	368
2541	demo_bc1_46_bc2_24_bc3_55	0	0.0	1.0000000000000004	369
2542	demo_bc1_47_bc2_24_bc3_55	0	0.0	1.0000000000000004	370
2543	demo_bc1_48_bc2_24_bc3_55	0	0.0	1.0000000000000004	371
2544	demo_bc1_49_bc2_24_bc3_55	0	0.0	1.0000000000000004	372
2545	demo_bc1_50_bc2_24_bc3_55	0	0.0	1.0000000000000004	373
2546	demo_bc1_51_bc2_24_bc3_55	0	0.0	1.0000000000000004	374
2547	demo_bc1_52_bc2_24_bc3_55	0	0.0	1.0000000000000004	375
2548	demo_bc1_53_bc2_24_bc3_55	0	0.0	1.0000000000000004	376
2549	demo_bc1_54_bc2_24_bc3_55	0	0.0	1.0000000000000004	377
2550	demo_bc1_55_bc2_24_bc3_55	0	0.0	1.0000000000000004	378
2551	demo_bc1_56_bc2_24_bc3_55	0	0.0	1.0000000000000004	379
2552	demo_bc1_57_bc2_24_bc3_55	0	0.0	1.0000000000000004	380
2553	demo_bc1_58_bc2_24_bc3_55	0	0.0	1.0000000000000004	381
2554	demo_bc1_59_bc2_24_bc3_55	0	0.0	1.0000000000000004	382
2555	demo_bc1_60_bc2_24_bc3_55	0	0.0	1.0000000000000004	383
2556	demo_bc1_61_bc2_24_bc3_55	0	0.0	1.0000000000000004	384
2557	demo_bc1_62_bc2_24_bc3_55	0	0.0	1.0000000000000004	385
2558	demo_bc1_63_bc2_24_bc3_55	0	0.0	1.0000000000000004	386
2533	demo_bc1_38_bc2_24_bc3_55	0	0.0	1.0000000000000004	387
2532	demo_bc1_37_bc2_24_bc3_55	0	0.0	1.0000000000000004	388
2531	demo_bc1_36_bc2_24_bc3_55	0	0.0	1.0000000000000004	389
2517	demo_bc1_22_bc2_24_bc3_55	0	0.0	1.0000000000000004	390
2506	demo_bc1_11_bc2_24_bc3_55	0	0.0	1.0000000000000004	391
2507	demo_bc1_12_bc2_24_bc3_55	0	0.0	1.0000000000000004	392
2508	demo_bc1_13_bc2_24_bc3_55	0	0.0	1.0000000000000004	393
2509	demo_bc1_14_bc2_24_bc3_55	0	0.0	1.0000000000000004	394
2510	demo_bc1_15_bc2_24_bc3_55	0	0.0	1.0000000000000004	395
2511	demo_bc1_16_bc2_24_bc3_55	0	0.0	1.0000000000000004	396
2512	demo_bc1_17_bc2_24_bc3_55	0	0.0	1.0000000000000004	397
2293	demo_bc1_86_bc2_86_bc3_51	0	0.0	1.0000000000000004	398
2514	demo_bc1_19_bc2_24_bc3_55	0	0.0	1.0000000000000004	399
2515	demo_bc1_20_bc2_24_bc3_55	0	0.0	1.0000000000000004	400
2516	demo_bc1_21_bc2_24_bc3_55	0	0.0	1.0000000000000004	401
2518	demo_bc1_23_bc2_24_bc3_55	0	0.0	1.0000000000000004	402
2530	demo_bc1_35_bc2_24_bc3_55	0	0.0	1.0000000000000004	403
2519	demo_bc1_24_bc2_24_bc3_55	0	0.0	1.0000000000000004	404
2520	demo_bc1_25_bc2_24_bc3_55	0	0.0	1.0000000000000004	405
2521	demo_bc1_26_bc2_24_bc3_55	0	0.0	1.0000000000000004	406
2522	demo_bc1_27_bc2_24_bc3_55	0	0.0	1.0000000000000004	407
2523	demo_bc1_28_bc2_24_bc3_55	0	0.0	1.0000000000000004	408
2524	demo_bc1_29_bc2_24_bc3_55	0	0.0	1.0000000000000004	409
2525	demo_bc1_30_bc2_24_bc3_55	0	0.0	1.0000000000000004	410
2526	demo_bc1_31_bc2_24_bc3_55	0	0.0	1.0000000000000004	411
2527	demo_bc1_32_bc2_24_bc3_55	0	0.0	1.0000000000000004	412
2528	demo_bc1_33_bc2_24_bc3_55	0	0.0	1.0000000000000004	413
2529	demo_bc1_34_bc2_24_bc3_55	0	0.0	1.0000000000000004	414
2559	demo_bc1_64_bc2_24_bc3_55	0	0.0	1.0000000000000004	415
2560	demo_bc1_65_bc2_24_bc3_55	0	0.0	1.0000000000000004	416
2561	demo_bc1_66_bc2_24_bc3_55	0	0.0	1.0000000000000004	417
2603	demo_bc1_12_bc2_26_bc3_57	0	0.0	1.0000000000000004	418
2592	demo_bc1_1_bc2_26_bc3_57	0	0.0	1.0000000000000004	419
2593	demo_bc1_2_bc2_26_bc3_57	0	0.0	1.0000000000000004	420
2594	demo_bc1_3_bc2_26_bc3_57	0	0.0	1.0000000000000004	421
2595	demo_bc1_4_bc2_26_bc3_57	0	0.0	1.0000000000000004	422
2596	demo_bc1_5_bc2_26_bc3_57	0	0.0	1.0000000000000004	423
2597	demo_bc1_6_bc2_26_bc3_57	0	0.0	1.0000000000000004	424
2598	demo_bc1_7_bc2_26_bc3_57	0	0.0	1.0000000000000004	425
2599	demo_bc1_8_bc2_26_bc3_57	0	0.0	1.0000000000000004	426
2600	demo_bc1_9_bc2_26_bc3_57	0	0.0	1.0000000000000004	427
2601	demo_bc1_10_bc2_26_bc3_57	0	0.0	1.0000000000000004	428
2602	demo_bc1_11_bc2_26_bc3_57	0	0.0	1.0000000000000004	429
2604	demo_bc1_13_bc2_26_bc3_57	0	0.0	1.0000000000000004	430
2590	demo_bc1_95_bc2_24_bc3_55	0	0.0	1.0000000000000004	431
2605	demo_bc1_14_bc2_26_bc3_57	0	0.0	1.0000000000000004	432
2606	demo_bc1_15_bc2_26_bc3_57	0	0.0	1.0000000000000004	433
2607	demo_bc1_16_bc2_26_bc3_57	0	0.0	1.0000000000000004	434
2608	demo_bc1_17_bc2_26_bc3_57	0	0.0	1.0000000000000004	435
2609	demo_bc1_18_bc2_26_bc3_57	0	0.0	1.0000000000000004	436
2610	demo_bc1_19_bc2_26_bc3_57	0	0.0	1.0000000000000004	437
2611	demo_bc1_20_bc2_26_bc3_57	0	0.0	1.0000000000000004	438
2612	demo_bc1_21_bc2_26_bc3_57	0	0.0	1.0000000000000004	439
2613	demo_bc1_22_bc2_26_bc3_57	0	0.0	1.0000000000000004	440
2614	demo_bc1_23_bc2_26_bc3_57	0	0.0	1.0000000000000004	441
2615	demo_bc1_24_bc2_26_bc3_57	0	0.0	1.0000000000000004	442
2591	demo_bc1_96_bc2_24_bc3_55	0	0.0	1.0000000000000004	443
2589	demo_bc1_94_bc2_24_bc3_55	0	0.0	1.0000000000000004	444
2563	demo_bc1_68_bc2_24_bc3_55	0	0.0	1.0000000000000004	445
2575	demo_bc1_80_bc2_24_bc3_55	0	0.0	1.0000000000000004	446
2564	demo_bc1_69_bc2_24_bc3_55	0	0.0	1.0000000000000004	447
2565	demo_bc1_70_bc2_24_bc3_55	0	0.0	1.0000000000000004	448
2566	demo_bc1_71_bc2_24_bc3_55	0	0.0	1.0000000000000004	449
2567	demo_bc1_72_bc2_24_bc3_55	0	0.0	1.0000000000000004	450
2568	demo_bc1_73_bc2_24_bc3_55	0	0.0	1.0000000000000004	451
2569	demo_bc1_74_bc2_24_bc3_55	0	0.0	1.0000000000000004	452
2570	demo_bc1_75_bc2_24_bc3_55	0	0.0	1.0000000000000004	453
2571	demo_bc1_76_bc2_24_bc3_55	0	0.0	1.0000000000000004	454
2572	demo_bc1_77_bc2_24_bc3_55	0	0.0	1.0000000000000004	455
2573	demo_bc1_78_bc2_24_bc3_55	0	0.0	1.0000000000000004	456
2574	demo_bc1_79_bc2_24_bc3_55	0	0.0	1.0000000000000004	457
2576	demo_bc1_81_bc2_24_bc3_55	0	0.0	1.0000000000000004	458
2588	demo_bc1_93_bc2_24_bc3_55	0	0.0	1.0000000000000004	459
2577	demo_bc1_82_bc2_24_bc3_55	0	0.0	1.0000000000000004	460
2578	demo_bc1_83_bc2_24_bc3_55	0	0.0	1.0000000000000004	461
2579	demo_bc1_84_bc2_24_bc3_55	0	0.0	1.0000000000000004	462
2580	demo_bc1_85_bc2_24_bc3_55	0	0.0	1.0000000000000004	463
2581	demo_bc1_86_bc2_24_bc3_55	0	0.0	1.0000000000000004	464
2582	demo_bc1_87_bc2_24_bc3_55	0	0.0	1.0000000000000004	465
2583	demo_bc1_88_bc2_24_bc3_55	0	0.0	1.0000000000000004	466
2584	demo_bc1_89_bc2_24_bc3_55	0	0.0	1.0000000000000004	467
2585	demo_bc1_90_bc2_24_bc3_55	0	0.0	1.0000000000000004	468
2586	demo_bc1_91_bc2_24_bc3_55	0	0.0	1.0000000000000004	469
2587	demo_bc1_92_bc2_24_bc3_55	0	0.0	1.0000000000000004	470
2294	demo_bc1_87_bc2_86_bc3_51	0	0.0	1.0000000000000004	471
2285	demo_bc1_78_bc2_86_bc3_51	0	0.0	1.0000000000000004	472
2292	demo_bc1_85_bc2_86_bc3_51	0	0.0	1.0000000000000004	473
2005	demo_bc1_86_bc2_87_bc3_36	0	0.0	1.0000000000000004	474
1979	demo_bc1_60_bc2_87_bc3_36	0	0.0	1.0000000000000004	475
1980	demo_bc1_61_bc2_87_bc3_36	0	0.0	1.0000000000000004	476
1981	demo_bc1_62_bc2_87_bc3_36	0	0.0	1.0000000000000004	477
1982	demo_bc1_63_bc2_87_bc3_36	0	0.0	1.0000000000000004	478
1983	demo_bc1_64_bc2_87_bc3_36	0	0.0	1.0000000000000004	479
1984	demo_bc1_65_bc2_87_bc3_36	0	0.0	1.0000000000000004	480
1985	demo_bc1_66_bc2_87_bc3_36	0	0.0	1.0000000000000004	481
1986	demo_bc1_67_bc2_87_bc3_36	0	0.0	1.0000000000000004	482
1987	demo_bc1_68_bc2_87_bc3_36	0	0.0	1.0000000000000004	483
1988	demo_bc1_69_bc2_87_bc3_36	0	0.0	1.0000000000000004	484
1989	demo_bc1_70_bc2_87_bc3_36	0	0.0	1.0000000000000004	485
1990	demo_bc1_71_bc2_87_bc3_36	0	0.0	1.0000000000000004	486
1991	demo_bc1_72_bc2_87_bc3_36	0	0.0	1.0000000000000004	487
1992	demo_bc1_73_bc2_87_bc3_36	0	0.0	1.0000000000000004	488
1993	demo_bc1_74_bc2_87_bc3_36	0	0.0	1.0000000000000004	489
1994	demo_bc1_75_bc2_87_bc3_36	0	0.0	1.0000000000000004	490
1995	demo_bc1_76_bc2_87_bc3_36	0	0.0	1.0000000000000004	491
1996	demo_bc1_77_bc2_87_bc3_36	0	0.0	1.0000000000000004	492
1997	demo_bc1_78_bc2_87_bc3_36	0	0.0	1.0000000000000004	493
1998	demo_bc1_79_bc2_87_bc3_36	0	0.0	1.0000000000000004	494
1999	demo_bc1_80_bc2_87_bc3_36	0	0.0	1.0000000000000004	495
2000	demo_bc1_81_bc2_87_bc3_36	0	0.0	1.0000000000000004	496
2001	demo_bc1_82_bc2_87_bc3_36	0	0.0	1.0000000000000004	497
2002	demo_bc1_83_bc2_87_bc3_36	0	0.0	1.0000000000000004	498
2003	demo_bc1_84_bc2_87_bc3_36	0	0.0	1.0000000000000004	499
1978	demo_bc1_59_bc2_87_bc3_36	0	0.0	1.0000000000000004	500
1977	demo_bc1_58_bc2_87_bc3_36	0	0.0	1.0000000000000004	501
1976	demo_bc1_57_bc2_87_bc3_36	0	0.0	1.0000000000000004	502
1962	demo_bc1_43_bc2_87_bc3_36	0	0.0	1.0000000000000004	503
1951	demo_bc1_32_bc2_87_bc3_36	0	0.0	1.0000000000000004	504
1952	demo_bc1_33_bc2_87_bc3_36	0	0.0	1.0000000000000004	505
1953	demo_bc1_34_bc2_87_bc3_36	0	0.0	1.0000000000000004	506
1954	demo_bc1_35_bc2_87_bc3_36	0	0.0	1.0000000000000004	507
1955	demo_bc1_36_bc2_87_bc3_36	0	0.0	1.0000000000000004	508
1956	demo_bc1_37_bc2_87_bc3_36	0	0.0	1.0000000000000004	509
1957	demo_bc1_38_bc2_87_bc3_36	0	0.0	1.0000000000000004	510
1958	demo_bc1_39_bc2_87_bc3_36	0	0.0	1.0000000000000004	511
1959	demo_bc1_40_bc2_87_bc3_36	0	0.0	1.0000000000000004	512
1960	demo_bc1_41_bc2_87_bc3_36	0	0.0	1.0000000000000004	513
1961	demo_bc1_42_bc2_87_bc3_36	0	0.0	1.0000000000000004	514
1963	demo_bc1_44_bc2_87_bc3_36	0	0.0	1.0000000000000004	515
1975	demo_bc1_56_bc2_87_bc3_36	0	0.0	1.0000000000000004	516
1964	demo_bc1_45_bc2_87_bc3_36	0	0.0	1.0000000000000004	517
1965	demo_bc1_46_bc2_87_bc3_36	0	0.0	1.0000000000000004	518
1966	demo_bc1_47_bc2_87_bc3_36	0	0.0	1.0000000000000004	519
1967	demo_bc1_48_bc2_87_bc3_36	0	0.0	1.0000000000000004	520
1968	demo_bc1_49_bc2_87_bc3_36	0	0.0	1.0000000000000004	521
1969	demo_bc1_50_bc2_87_bc3_36	0	0.0	1.0000000000000004	522
1970	demo_bc1_51_bc2_87_bc3_36	0	0.0	1.0000000000000004	523
1971	demo_bc1_52_bc2_87_bc3_36	0	0.0	1.0000000000000004	524
1972	demo_bc1_53_bc2_87_bc3_36	0	0.0	1.0000000000000004	525
1973	demo_bc1_54_bc2_87_bc3_36	0	0.0	1.0000000000000004	526
1974	demo_bc1_55_bc2_87_bc3_36	0	0.0	1.0000000000000004	527
2004	demo_bc1_85_bc2_87_bc3_36	0	0.0	1.0000000000000004	528
2006	demo_bc1_87_bc2_87_bc3_36	0	0.0	1.0000000000000004	529
2063	demo_bc1_48_bc2_13_bc3_46	0	0.0	1.0000000000000004	530
2007	demo_bc1_88_bc2_87_bc3_36	0	0.0	1.0000000000000004	531
2036	demo_bc1_21_bc2_13_bc3_46	0	0.0	1.0000000000000004	532
2037	demo_bc1_22_bc2_13_bc3_46	0	0.0	1.0000000000000004	533
2038	demo_bc1_23_bc2_13_bc3_46	0	0.0	1.0000000000000004	534
2039	demo_bc1_24_bc2_13_bc3_46	0	0.0	1.0000000000000004	535
2040	demo_bc1_25_bc2_13_bc3_46	0	0.0	1.0000000000000004	536
2041	demo_bc1_26_bc2_13_bc3_46	0	0.0	1.0000000000000004	537
2042	demo_bc1_27_bc2_13_bc3_46	0	0.0	1.0000000000000004	538
2043	demo_bc1_28_bc2_13_bc3_46	0	0.0	1.0000000000000004	539
2044	demo_bc1_29_bc2_13_bc3_46	0	0.0	1.0000000000000004	540
2045	demo_bc1_30_bc2_13_bc3_46	0	0.0	1.0000000000000004	541
2046	demo_bc1_31_bc2_13_bc3_46	0	0.0	1.0000000000000004	542
2047	demo_bc1_32_bc2_13_bc3_46	0	0.0	1.0000000000000004	543
2048	demo_bc1_33_bc2_13_bc3_46	0	0.0	1.0000000000000004	544
2049	demo_bc1_34_bc2_13_bc3_46	0	0.0	1.0000000000000004	545
2050	demo_bc1_35_bc2_13_bc3_46	0	0.0	1.0000000000000004	546
2051	demo_bc1_36_bc2_13_bc3_46	0	0.0	1.0000000000000004	547
2052	demo_bc1_37_bc2_13_bc3_46	0	0.0	1.0000000000000004	548
2053	demo_bc1_38_bc2_13_bc3_46	0	0.0	1.0000000000000004	549
2054	demo_bc1_39_bc2_13_bc3_46	0	0.0	1.0000000000000004	550
2055	demo_bc1_40_bc2_13_bc3_46	0	0.0	1.0000000000000004	551
2056	demo_bc1_41_bc2_13_bc3_46	0	0.0	1.0000000000000004	552
2058	demo_bc1_43_bc2_13_bc3_46	0	0.0	1.0000000000000004	553
2059	demo_bc1_44_bc2_13_bc3_46	0	0.0	1.0000000000000004	554
2060	demo_bc1_45_bc2_13_bc3_46	0	0.0	1.0000000000000004	555
2061	demo_bc1_46_bc2_13_bc3_46	0	0.0	1.0000000000000004	556
2035	demo_bc1_20_bc2_13_bc3_46	0	0.0	1.0000000000000004	557
2034	demo_bc1_19_bc2_13_bc3_46	0	0.0	1.0000000000000004	558
2033	demo_bc1_18_bc2_13_bc3_46	0	0.0	1.0000000000000004	559
2019	demo_bc1_4_bc2_13_bc3_46	0	0.0	1.0000000000000004	560
2008	demo_bc1_89_bc2_87_bc3_36	0	0.0	1.0000000000000004	561
2009	demo_bc1_90_bc2_87_bc3_36	0	0.0	1.0000000000000004	562
2010	demo_bc1_91_bc2_87_bc3_36	0	0.0	1.0000000000000004	563
2011	demo_bc1_92_bc2_87_bc3_36	0	0.0	1.0000000000000004	564
2012	demo_bc1_93_bc2_87_bc3_36	0	0.0	1.0000000000000004	565
2013	demo_bc1_94_bc2_87_bc3_36	0	0.0	1.0000000000000004	566
2014	demo_bc1_95_bc2_87_bc3_36	0	0.0	1.0000000000000004	567
2015	demo_bc1_96_bc2_87_bc3_36	0	0.0	1.0000000000000004	568
2016	demo_bc1_1_bc2_13_bc3_46	0	0.0	1.0000000000000004	569
2017	demo_bc1_2_bc2_13_bc3_46	0	0.0	1.0000000000000004	570
2018	demo_bc1_3_bc2_13_bc3_46	0	0.0	1.0000000000000004	571
2020	demo_bc1_5_bc2_13_bc3_46	0	0.0	1.0000000000000004	572
2032	demo_bc1_17_bc2_13_bc3_46	0	0.0	1.0000000000000004	573
2021	demo_bc1_6_bc2_13_bc3_46	0	0.0	1.0000000000000004	574
2022	demo_bc1_7_bc2_13_bc3_46	0	0.0	1.0000000000000004	575
2023	demo_bc1_8_bc2_13_bc3_46	0	0.0	1.0000000000000004	576
2024	demo_bc1_9_bc2_13_bc3_46	0	0.0	1.0000000000000004	577
2025	demo_bc1_10_bc2_13_bc3_46	0	0.0	1.0000000000000004	578
2026	demo_bc1_11_bc2_13_bc3_46	0	0.0	1.0000000000000004	579
2027	demo_bc1_12_bc2_13_bc3_46	0	0.0	1.0000000000000004	580
2028	demo_bc1_13_bc2_13_bc3_46	0	0.0	1.0000000000000004	581
2029	demo_bc1_14_bc2_13_bc3_46	0	0.0	1.0000000000000004	582
2030	demo_bc1_15_bc2_13_bc3_46	0	0.0	1.0000000000000004	583
2031	demo_bc1_16_bc2_13_bc3_46	0	0.0	1.0000000000000004	584
1950	demo_bc1_31_bc2_87_bc3_36	0	0.0	1.0000000000000004	585
1949	demo_bc1_30_bc2_87_bc3_36	0	0.0	1.0000000000000004	586
1948	demo_bc1_29_bc2_87_bc3_36	0	0.0	1.0000000000000004	587
1947	demo_bc1_28_bc2_87_bc3_36	0	0.0	1.0000000000000004	588
1864	demo_bc1_41_bc2_12_bc3_35	0	0.0	1.0000000000000004	589
1865	demo_bc1_42_bc2_12_bc3_35	0	0.0	1.0000000000000004	590
1866	demo_bc1_43_bc2_12_bc3_35	0	0.0	1.0000000000000004	591
1867	demo_bc1_44_bc2_12_bc3_35	0	0.0	1.0000000000000004	592
1868	demo_bc1_45_bc2_12_bc3_35	0	0.0	1.0000000000000004	593
1869	demo_bc1_46_bc2_12_bc3_35	0	0.0	1.0000000000000004	594
1870	demo_bc1_47_bc2_12_bc3_35	0	0.0	1.0000000000000004	595
1871	demo_bc1_48_bc2_12_bc3_35	0	0.0	1.0000000000000004	596
1872	demo_bc1_49_bc2_12_bc3_35	0	0.0	1.0000000000000004	597
1873	demo_bc1_50_bc2_12_bc3_35	0	0.0	1.0000000000000004	598
1874	demo_bc1_51_bc2_12_bc3_35	0	0.0	1.0000000000000004	599
1875	demo_bc1_52_bc2_12_bc3_35	0	0.0	1.0000000000000004	600
1876	demo_bc1_53_bc2_12_bc3_35	0	0.0	1.0000000000000004	601
1877	demo_bc1_54_bc2_12_bc3_35	0	0.0	1.0000000000000004	602
1878	demo_bc1_55_bc2_12_bc3_35	0	0.0	1.0000000000000004	603
1880	demo_bc1_57_bc2_12_bc3_35	0	0.0	1.0000000000000004	604
1881	demo_bc1_58_bc2_12_bc3_35	0	0.0	1.0000000000000004	605
1882	demo_bc1_59_bc2_12_bc3_35	0	0.0	1.0000000000000004	606
1883	demo_bc1_60_bc2_12_bc3_35	0	0.0	1.0000000000000004	607
1884	demo_bc1_61_bc2_12_bc3_35	0	0.0	1.0000000000000004	608
1885	demo_bc1_62_bc2_12_bc3_35	0	0.0	1.0000000000000004	609
1886	demo_bc1_63_bc2_12_bc3_35	0	0.0	1.0000000000000004	610
1887	demo_bc1_64_bc2_12_bc3_35	0	0.0	1.0000000000000004	611
1888	demo_bc1_65_bc2_12_bc3_35	0	0.0	1.0000000000000004	612
1889	demo_bc1_66_bc2_12_bc3_35	0	0.0	1.0000000000000004	613
1863	demo_bc1_40_bc2_12_bc3_35	0	0.0	1.0000000000000004	614
1862	demo_bc1_39_bc2_12_bc3_35	0	0.0	1.0000000000000004	615
1861	demo_bc1_38_bc2_12_bc3_35	0	0.0	1.0000000000000004	616
1847	demo_bc1_24_bc2_12_bc3_35	0	0.0	1.0000000000000004	617
1836	demo_bc1_13_bc2_12_bc3_35	0	0.0	1.0000000000000004	618
1837	demo_bc1_14_bc2_12_bc3_35	0	0.0	1.0000000000000004	619
1838	demo_bc1_15_bc2_12_bc3_35	0	0.0	1.0000000000000004	620
1839	demo_bc1_16_bc2_12_bc3_35	0	0.0	1.0000000000000004	621
1840	demo_bc1_17_bc2_12_bc3_35	0	0.0	1.0000000000000004	622
1841	demo_bc1_18_bc2_12_bc3_35	0	0.0	1.0000000000000004	623
1842	demo_bc1_19_bc2_12_bc3_35	0	0.0	1.0000000000000004	624
1843	demo_bc1_20_bc2_12_bc3_35	0	0.0	1.0000000000000004	625
1844	demo_bc1_21_bc2_12_bc3_35	0	0.0	1.0000000000000004	626
1845	demo_bc1_22_bc2_12_bc3_35	0	0.0	1.0000000000000004	627
1846	demo_bc1_23_bc2_12_bc3_35	0	0.0	1.0000000000000004	628
1848	demo_bc1_25_bc2_12_bc3_35	0	0.0	1.0000000000000004	629
1860	demo_bc1_37_bc2_12_bc3_35	0	0.0	1.0000000000000004	630
1849	demo_bc1_26_bc2_12_bc3_35	0	0.0	1.0000000000000004	631
1850	demo_bc1_27_bc2_12_bc3_35	0	0.0	1.0000000000000004	632
1851	demo_bc1_28_bc2_12_bc3_35	0	0.0	1.0000000000000004	633
1852	demo_bc1_29_bc2_12_bc3_35	0	0.0	1.0000000000000004	634
1853	demo_bc1_30_bc2_12_bc3_35	0	0.0	1.0000000000000004	635
1854	demo_bc1_31_bc2_12_bc3_35	0	0.0	1.0000000000000004	636
1855	demo_bc1_32_bc2_12_bc3_35	0	0.0	1.0000000000000004	637
1856	demo_bc1_33_bc2_12_bc3_35	0	0.0	1.0000000000000004	638
1857	demo_bc1_34_bc2_12_bc3_35	0	0.0	1.0000000000000004	639
1858	demo_bc1_35_bc2_12_bc3_35	0	0.0	1.0000000000000004	640
1859	demo_bc1_36_bc2_12_bc3_35	0	0.0	1.0000000000000004	641
1890	demo_bc1_67_bc2_12_bc3_35	0	0.0	1.0000000000000004	642
1891	demo_bc1_68_bc2_12_bc3_35	0	0.0	1.0000000000000004	643
1892	demo_bc1_69_bc2_12_bc3_35	0	0.0	1.0000000000000004	644
1934	demo_bc1_15_bc2_87_bc3_36	0	0.0	1.0000000000000004	645
1922	demo_bc1_3_bc2_87_bc3_36	0	0.0	1.0000000000000004	646
1923	demo_bc1_4_bc2_87_bc3_36	0	0.0	1.0000000000000004	647
1924	demo_bc1_5_bc2_87_bc3_36	0	0.0	1.0000000000000004	648
1925	demo_bc1_6_bc2_87_bc3_36	0	0.0	1.0000000000000004	649
1926	demo_bc1_7_bc2_87_bc3_36	0	0.0	1.0000000000000004	650
1928	demo_bc1_9_bc2_87_bc3_36	0	0.0	1.0000000000000004	651
1929	demo_bc1_10_bc2_87_bc3_36	0	0.0	1.0000000000000004	652
1930	demo_bc1_11_bc2_87_bc3_36	0	0.0	1.0000000000000004	653
1931	demo_bc1_12_bc2_87_bc3_36	0	0.0	1.0000000000000004	654
1932	demo_bc1_13_bc2_87_bc3_36	0	0.0	1.0000000000000004	655
1933	demo_bc1_14_bc2_87_bc3_36	0	0.0	1.0000000000000004	656
1935	demo_bc1_16_bc2_87_bc3_36	0	0.0	1.0000000000000004	657
1920	demo_bc1_1_bc2_87_bc3_36	0	0.0	1.0000000000000004	658
1936	demo_bc1_17_bc2_87_bc3_36	0	0.0	1.0000000000000004	659
1937	demo_bc1_18_bc2_87_bc3_36	0	0.0	1.0000000000000004	660
1938	demo_bc1_19_bc2_87_bc3_36	0	0.0	1.0000000000000004	661
1939	demo_bc1_20_bc2_87_bc3_36	0	0.0	1.0000000000000004	662
1940	demo_bc1_21_bc2_87_bc3_36	0	0.0	1.0000000000000004	663
1941	demo_bc1_22_bc2_87_bc3_36	0	0.0	1.0000000000000004	664
1942	demo_bc1_23_bc2_87_bc3_36	0	0.0	1.0000000000000004	665
1943	demo_bc1_24_bc2_87_bc3_36	0	0.0	1.0000000000000004	666
1944	demo_bc1_25_bc2_87_bc3_36	0	0.0	1.0000000000000004	667
1945	demo_bc1_26_bc2_87_bc3_36	0	0.0	1.0000000000000004	668
1946	demo_bc1_27_bc2_87_bc3_36	0	0.0	1.0000000000000004	669
1921	demo_bc1_2_bc2_87_bc3_36	0	0.0	1.0000000000000004	670
1919	demo_bc1_96_bc2_12_bc3_35	0	0.0	1.0000000000000004	671
1893	demo_bc1_70_bc2_12_bc3_35	0	0.0	1.0000000000000004	672
1905	demo_bc1_82_bc2_12_bc3_35	0	0.0	1.0000000000000004	673
1894	demo_bc1_71_bc2_12_bc3_35	0	0.0	1.0000000000000004	674
1895	demo_bc1_72_bc2_12_bc3_35	0	0.0	1.0000000000000004	675
1896	demo_bc1_73_bc2_12_bc3_35	0	0.0	1.0000000000000004	676
1897	demo_bc1_74_bc2_12_bc3_35	0	0.0	1.0000000000000004	677
1898	demo_bc1_75_bc2_12_bc3_35	0	0.0	1.0000000000000004	678
1899	demo_bc1_76_bc2_12_bc3_35	0	0.0	1.0000000000000004	679
1900	demo_bc1_77_bc2_12_bc3_35	0	0.0	1.0000000000000004	680
